objectid,arastirmaci,eser_adi,muellif_adi,muellif_meslegi,muellif_olum,muellif_aile,muellif_memleketi,padisah_donemi,telif_tarih,eser_dili,eser_alt_turu,yazin_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_dili,baglantili_eser_tarihi,cilt_sayisi,takdim_hediye,tarihsel_kapsam,tematik_kapsam,kaynak,ilave_notlar,sayfa_no
riyaziye_0059,,Nazmu'l-Cevâhiri'l-galî fî'l-Ameli bi'r-Rub'ı-ş-Şimalî,Bedreddin Mehmed el-Mardinî «Sebt Mardinî»,Riyaziye âlimi,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Şeyh Şihabuddin Ahmed ibn-i el-Mecdî'nin (Keşfu'l-Hakayık fî Hisâbi'd-Derci ve'd-Dekayık) adlı eserini özetleyerek (Dekaiku'l-Hakayık fî Hisâbi'd-Derci ve'd-Dekayık) adını vermiştir. Bu eserlerden (Kifayetü'l-Kunu') ile (Tashîhu's-Sâati) ve (Rub'u Mecîb) risaleleri bir arada olmak üzere (Naili Risaleleri) ile beraber 1270'de basılmıştır.,256
riyaziye_0060,,Tenlîsu'z-Zaviye ve Tesbi'u'd-Dâire,Bedreddin Mehmed İbn-i Es'ad İstanbulî,Fazîlet sahibi riyaziyecilerden,,,İstanbul'da yetişmiştir,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,256
riyaziye_0061,,Amelü'l-Mesbe'i ve Gayrihî Min Zevati'l-Adlâı'l-Kesîre,Bedreddin Mehmed İbn-i Es'ad İstanbulî,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,256
riyaziye_0062,,Şerh-i Bazı Makalât-ı Oklidis,Bedreddin Mehmed İbn-i Es'ad İstanbulî,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,256
riyaziye_0063,,Reyhanetü'r-Ruh fî Resmi's-Saati fî Ma'rifeti'l-Evkatı,Bedreddin Mehmed İbn-i Es'ad İstanbulî,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,256
riyaziye_0064,,Tahrîru'l-Menazırı'l-Oklidis,Bedreddin Mehmed İbn-i Es'ad İstanbulî,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,256
riyaziye_0065,,Şerh-i Hulâsatü'l-Hisab,Bedreddin Mehmed İbn-i Es'ad İstanbulî,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,256
riyaziye_0066,,Demir Yolları ve Turuk-ı Adiye İçin Güzergâh Tayini,Bahaeddin Paşa,"Riyaziyeci, Harbiye Mektebinden erkân-ı Harb yüzbaşısı","1330 (1914), emekli olarak İstanbul'da irtihal etmiştir, Okmeydanı yakınında Sinan Paşa Kabristanında babası Hayri Bey'in yanına defn edildi",,İstanbul'ludur,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Harbiye Mektebinden erkân-ı Harb yüzbaşısı olarak mezun olmuş ve yükselerek Çanakkale'de Redîf Fırkası Kumandanı olmuştur. Uzun müddet Topçu ve Mühendis Mekteblerinde muallimlik yapmıştır.,256
riyaziye_0067,,Ameliyat-ı Turabiye,Bahaeddin Paşa,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,256
riyaziye_0068,,Turuk-ı Askeriye,Bahaeddin Paşa,Riyaziyeci,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,256
riyaziye_0069,,Basîteler (güneş saatleri),Çınarî İsmail Efendi «Halifezâde»,"Müneccim, riyazî ilimler, Lâleli Camiinde muvakkıt",,Mukabele-i Piyade Ser-Halîfesi Efendi'nin oğludur,"İstanbul'dan yetişmiştir, Sulu-Manastır civarında Sancaktar Hayreddin, diğer adı ile Çınar Mahallesinde ikametinden dolayı «Çınarî» lâkabı ile şöhret bulmuştur",Sultan Üçüncü Mustafa,,,,,,,,,,,,,Halen Lâleli camide meşhur olan basîteler (yükseklik ölçmeye yarayan yayvan güneş saatleri) bu zâtın kendi ustalığının maharetidir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Hicrî 12. asırda İstanbul'dan yetişmiş müneccimlerin en mükemmeli olup henüz genç iken riyazî ilimlerde ve o zamanlar bunun lâzıme-i tabiiyyesi hükmünde olan istihraç-ı ahkâm-ı felekiye (yıldızların hareketlerinden hüküm çıkarma)de pek fazla iktidar kazanmış olmasına mebni Sultan Üçüncü Mustafa'nın teveccühüne mazhar olmuştur. Bir zaman Lâleli'de muvakkıt oldu. Resimlediği irtifa' tahtaları da kıymetlidir.,257
riyaziye_0070,,Tuhfe-i Behici Rasîni Terceme-i Zîc-i Kasinî,Çınarî İsmail Efendi «Halifezâde»,"Müneccim, riyazî ilimler",,,,Sultan Üçüncü Mustafa,,,,"Tercüme (genişletilmiş, şerhli)",Tercüme ve genişletme,,Kasinî zîci,,,,,,(Kasinî) zîcinden sonra (Lâlând)zîcini ilk def'a tatbik mevkiine koyan bu zattır. Üçüncü Mustafa'nın emri ile (Kasinî) zîcini 14 matlab üzere genişleterek terceme ve şerh etmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Tercüme sahibinin hayatı ile eserlerine dâir Osmanlı riyaziyecilerinin güneşi Salih Zeki Bey'in (Kamus-u Riyaziyyat)'ında lüzumlu tafsilât vardır. Lâlând'ın üç cildden ibaret olup (Astronomi Dö Lâlând) denilen eserin birinci cildini terceme ederek (Lâlând Zîci) adını verdiği eserin rakamlarını (ebced) hurufatına tebdîl etmiştir ki Ahmed Ziya Bey'in nezdindedir.,257
riyaziye_0071,,Risaletün fî te'hîr-i Gurûbi'ş-Şemsi ani'l-Muvakkıtî'l-Müstahreci bi'l-Mevakîti'l-Müsta'meleti fî eyadi'n-Nas,Çınarî İsmail Efendi «Halifezâde»,"Müneccim, riyazî ilimler",,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Bir eseri daha vardır.,257
riyaziye_0072,,Lem'atü'l-Fevâid,Derviş Hüsam Mevlevî,Maârifçiler ve muhasibler sınıfından,,,"Bosna'lıdır, İzmir'de ikameti ihtiyar etmiştir",,,Türkçe,,,,,,,,,,,"Bir mukaddime ve üç bâb üzerine müretteb hesab ilmine dair eser. Mukaddime: Kâtiblere bâzı nasihatler ve mirasların taksîmine dâir lâzım olan muayyenlerden bahsetmektedir. Birinci bâb: Taksîm-i guremâ, ikinci bâb: Taksîm-i mevâris, üçüncü bâb: Erbaa-yi mütenasibe.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Sinan Efendi'nin hâkimliği sırasında hesab ilminden te'lîf etmiştir.,257
riyaziye_0073,,Câmiu'l-Kavâid ve Netâyicü'l-Fevâid,Dürrî Süleyman Efendi,"Şair, riyaziyeci, Nücûm-Hey'et (Astronomi) şûbesi mütehassısı, Mektubî-i Sadr-ı Âlî Hulefalığı",,Müderrislerden Şumnu'lu Tayyib Efendi'nin oğludur,,,Tahsîlini İstanbul'da ikmâl ederek 1266 (1849)'da tayin edilmiştir,Türkçe,,,,,,,,,,,Nücûm'dan «ahkâm-ı külliye»ye lâzım olan kısımları beyân eden eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,258
riyaziye_0074,,Güher-i rîz (Tuhfe-i Vehbî'ye nazîre),Dürrî Süleyman Efendi,"Şair, riyaziyeci",,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",(Tuhfe-i Vehbî)ye bir nazîresidir.,258
riyaziye_0075,,Hesab-ı Tefazulî ve Tamamî,Dâniş Bey,"Riyaziye ilmi mütehassıslarından, yüksek zekâ sahibi",1304 (1888) tarihinde Trablusgarb'da irtihal etmiştir,,İstanbul'ludur,,1291 (1874) tarihinde Harbiye Mektebinden «erkân-ı harb»likle me'zuniyet,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Askerî hayatının büyük bir kısmı muallimlikle geçti. Basılmıştır.,258
riyaziye_0076,,Hendese-i Hıfye,Dâniş Bey,Riyaziye ilmi mütehassıslarından,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Basılmamıştır.,258
riyaziye_0077,,Usûl-i Hikmet-i Tabi'iyye,Derviş Mehmed Emin Paşa «Kimyager»,"Âlim, müşîr, kimyager",1293 (1877) tarihinde İstanbul'da vefat etmiştir,,İstanbul'ludur,,,,,,,,,,,,,,"Büyük müşîrlerden âlim bir zat; Mühendishane-i Berrî-i Hümâyun'da tahsîlini ikmalden sonra Avrupa'ya gönderilerek Londra ve Paris'te madenler, felsefe, kimya ilimlerindeki ma'lûmatını genişletmiştir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",İstanbul'a avdetinde öğretim vazifesi ile beraber tayin olunduğu siyasî hizmetlerde de ehliyetini göstermiştir. Şark tahdîd hududu komisyonunda bulunmuştur.,258
riyaziye_0078,,Kimya,Derviş Mehmed Emin Paşa «Kimyager»,"Âlim, müşîr, kimyager",,,,,,,,,,,,,,,,,Kimyevî âletlerin tariflerini beyân eden risalesi ile daha bâzı risaleleri vardır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,258
riyaziye_0079,,Müzekkere (hudud tahdîdi vesikalarına dâir),Derviş Mehmed Emin Paşa «Kimyager»,"Âlim, müşîr, kimyager",,,,,,,,,,,,,,,,,İran ile «Tahdîd-i Hudûd Komisyonu» başkanlığında bulunduğu zaman toplayıp yazmasına himmet ettiği «müzekkere» imzalı hudud tahdîdi vesikalarına dâir basılmış siyasî bir eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,258
riyaziye_0080,,Bîset-bab Şerhi,Efezade Mehmed İbn-i Hacı Süleyman,Riyaziyeci,,,Bursa'lıdır,Sultan İkinci Bâyezid,,Farsça,,,Şerh,Bîset-bab,Mehmed ibn-i Mehmed Tûsî'nin astronomiden eseri,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Mehmed ibn-i Mehmed Tûsî'nin astronomi'den (Bîset-bab) isimindeki eserini metni gibi farsça şerh etmiştir. Bir nüshası Ayasofya Kütübhanesinde mevcuttur.,259
riyaziye_0081,,Logaritma ve Cedâvil-i Felekiye,Eşref Bey «Binbaşı»,"Deniz kumandanlarından, meşhur riyaziyecilerden",1310 (1894) tarihinde Mekke'de irtihal etmiştir,,İstanbul'ludur,,1307 (1891)'de Bahriye Matbaasında basılmıştır,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Riyazî ilimleri Eşref Paşa'dan o da Halil Efendi'den, o da Gelenbevî merhumdan ahz etmiştir.",259
riyaziye_0082,,Hey'at-ı Felekiye,Eşref Bey «Binbaşı»,"Deniz kumandanlarından, meşhur riyaziyecilerden",,,,,,,,,,,,,,,,,Astronomiye dair mufassal bilgileri toplayan eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Müsveddesi Osmanlı riyaziyecilerinden Piyade binbaşılığından mütekaid Ziya Bey'dedir.,259
riyaziye_0083,,İrtifa' istihracını logaritmadan daha kolay surette olmak üzere cedvel,Eşref Bey «Binbaşı»,"Deniz kumandanlarından, meşhur riyaziyecilerden",,,,,,,,,,,,,,,,,Hocası Eşref Paşa'nın başlattığı ve fakat ikmal edemediği cedvelin ikmalidir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Müsveddesi bugün Müneccimbaşı olan Karlova'lı Hüseyin Hilmi Efendi'dedir.,259
riyaziye_0084,,,Ferid Bey «Hasan Ferid Bey»,"Dârüşşafaka'nın yetiştirdiği gençlerin zekîlerinden, riyaziyecilerden",6 Kânun-i Sânî 1336 (1920)'de veremden Kadıköyü'nde vefat etmiştir,Trablusgarb Reji Müdürü Mustafa Suad Bey adında bir zatın sulbünden doğmuştur,3 Mayıs 1287 (1871) tarihinde doğmuştur,,1306 (1890)'da Dârüşşafaka'dan me'zun olmuştur,,,,,,,,,,,,1306 (1890)'da kuvvetli bir tahsil ve birinci derecede bir şehadetname ile Dârüşşafaka'dan me'zun olarak Telgraf Nezaretine me'mur olmuştur. Devamı sayfa 260'ta.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Dipnot: Arkadaşlarından Mehmed İzzet Bey Efendi vâki' olan talebimize binaen hal tercemelerini hediye etmiştir. Teşrin-i Evvel 1306 (1890)'da Yüksek Telgraf Mektebinde tahsîlini ikmâl zımnında Paris'e gönderilip 14 Eylül 1308 (1892)'de Telgraf mühendisi ünvanı ile avdet ederek yine telgraf işlerinde istihdam olunmuştu. Paris'ten avdetinde feyiz aldığı Dârüşşafaka'da cebir, hikmet ve Dârü'l-Muallimîn-i Âliye'de hesab derslerini okutmuştur. Dârüşşafaka me'zunlarının çoğu gibi çalışma hayatının büyük bir kısmını posta ve telgraf nezaretinde geçirmiş ve telgraf fabrikası müdürlüğünde fabrikanın islâhına ve orada bir çok yeniliklerin ihdâsına muvaffak olmakla kendisini iyi tanıtmıştır. Sonradan Darbhane Müdürlüğüne me'muriyetini değiştirmiştir. Bu tarihten sonra iktisadiyat ile meşgul olmuştur. Son zamanlarda maliye me'murlarının ihtisasları dâiresinde malî ilimlerle techîz edilmeleri maksadıyla açılan Maliye Mektebi'nde «nakd» ve «itibar-ı malî» dersini üzerine almıştır.",259
riyaziye_0085,,Hesab-ı Ticarî,Ferid Bey «Hasan Ferid Bey»,"Riyaziyeci, Dârü'l-Muallimîn'de muallim, Maliye Nezareti'nde Düyûn-ı Umûmiye Müdürlüğü ve Banka Nazırlığı",1336 (1920) senesi intihabında İstanbul meb'usu olmuşken vazifeye başlamadan vefatı vuku'a gelmiştir,,,,,,,,,,,,,,,,Dârü'l-Muallimîn'de muallim bulunduğu sırada yazmağa başladığı amelî ve nazarî ilm-i hesab'ın tetimmesi olmak üzere meydana getirdiği eser.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Ferîd Bey'in hesabtaki ilmî kudretine ve vukufuna delâlet eden birer şâheserdir. Dârüşşafaka «Mecmua-yi Fenniye» sının müdür ve müessisi olup bu mecmuadaki yazıları da ruhunun bilhassa hesaptan haz aldığını gösterecek mahiyettedir.,260
riyaziye_0086,,Nakd ve İtibar-ı Malî,Ferid Bey «Hasan Ferid Bey»,"Riyaziyeci, Maliye Mektebinde muallim",,,,,,,,,,,,,,,,,Maliye Mektebindeki tedrisatından meydana getirdiği kitablardan biri.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,260
riyaziye_0087,,Bankacılık,Ferid Bey «Hasan Ferid Bey»,"Riyaziyeci, Maliye Mektebinde muallim",,,,,,,,,,,,,,,,,Maliye Mektebindeki tedrisatından meydana getirdiği kitablardan biri.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Ferîd Bey ahlâkî güzelliklerle muttasıf ve bütün işlerinde ihtisar ve iktisadı severdi. Yazılarındaki ihtisarı da başkaca şâyân-ı dikkat idi. Yaratılış itibariyle hassas, hoş-sohbet ve lâtifeci idi.",260
riyaziye_0088,,Muhadarat-ı Feyzî,Fevzî Efendi «Mühendis Feyzî Efendi»,"Riyaziyeci, âlim",,,,Sultan Üçüncü Selîm,,,,,,,,,,,,,"«Sikistanet»in kullanılma usûlü ve yükseklik ölçme-alma kaidelerinin lögaritme nisbeti üzere istihracının yollarına dair eser. Bir mukaddime, iki makale ve bir hâtime üzerine tertîb edilmiş yazma eseri Eyyüb'de Hüsrev Paşa Kütübhanesi ile Yıldız Kütübhanesinde vardır.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Sultan Üçüncü Selîm zamanı riyaziyecilerinden âlim bir zattır. Kitabın baş tarafında elinde «sikistanet» olduğu halde san'atkârane yapılmış kendi resmi nakş edilmiştir. Yazılış tarihi 1220 (1805)'dir. Sonunda o tarihte Osmanlı devlet hizmetinde bulunan İngiliz mühendislerinden Antuvan Jojşero'nun takrîzi vardır. Akdeniz Boğazı istihkâmlarının kuvvetlendirilmesi memuriyetiyle bulunduğu zamanda Kilidü'l-Bahr'de irtihal etmiştir. Mezarı taşındaki mücevher târih şudur: «Eyledi Feyzi Efendi kûy-i ukbâda mekân»: 1230 (1815).,260
riyaziye_0089,,Topoğrafya,Fosfor Mustafa Sıdkı Paşa,"Riyaziyeci, erkân-ı harb zâbitlerinden, Harbiye Mektebinde muallim",1304 (1888) senesinde Erzurum Valiliğinde iken vefat etmiştir,,Soma'lıdır,,1265 (1849) tarihinde Harbiye Mektebinden me'zun çıkmıştır,,,,,,,,,,,,Yüksek «Müşîrlik» rütbesini kazanarak Erzurum Valiliğinde iken vefat etmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Livalığı kadar Harbiye Mektebinde muallimliği vardır.,261
riyaziye_0090,,Hazinetü'l-Hesab,Fosfor Mustafa Sıdkı Paşa,"Riyaziyeci, erkân-ı harb zâbitlerinden",,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,261
riyaziye_0091,,,Gelenbevî İsmail Efendi,"İslâmın meşhur riyaziyecilerinden, Osmanlı ulemâsının sonuncularından",,,1143 (1731) senesinde Aydın Vilâyetine bağlı Saruhan Sancağı'nda bulunan Gelenbe kasabasında dünyaya gelmiştir,,,,,,,,,,,,,,İsimleri İsmail olduğu halde halefleri arasında «Gelenbevî» nisbeti ile şöhret bulmuşlardı.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Rivayete nazaran bu zâtın feyz alıp kemâle ulaşmasına şu vak'a sebeb olmuştur: «Terceme sâhibinin abâ ve ecdadı Gelenbe Kasabasında müftî ve müderris olarak ilim öğretip gelmişlerken babası Mahmud Efendi'nin vefatı üzerine kendisi anasının kucağında yetim kalmakla ilim tahsiline başlayamamıştı. İşte henüz on iki on üç yaşlarında bulunduğu halde bir gün akranı ile sokakta ceviz oynarken babasının dostlarından biri bunu gördüğünde: «Yazık sana ki ata ve ecdâdın fazilet ve kemal ile mevsuf iken sen böyle sokaklarda dalgınlık ve hüsran içinde oyun oynayasın» demesinden Gelenbevîye utanma hissi gelmiş ve hemen çocuk oyununu terk ile olanca gayretiyle ilim tahsiline çalışmış ve sonradan İstanbul'a geldirek Yasîncizâde ve Ayaklı-Kütübhane gibi fazilet sahibi üstadlardan tahsîlini tamamlamış ve bütün kudretini insanlığın yükselip kemal sâhibi olmasına harcamıştır.» İsmail Efendi 1177 (1763) senesinde müderris olmuşsa da hayatını tahsîl ve ilim neşrine hasrettiğinden «Ayaklı-Kütübhane» adı ile bilinen Müftî-zâde Mehmed Efendi'nin evinde yalnızca mübahase ve müzakere tarzında yani tedkîk ve tahkîk tarzında tahsîle devam etmiştir. İşte terceme sahibi, mantık'a dâir (Bürhan) adındaki meşhur risalesini bu zamanda te'lîf etmiştir. Sultan Selîm Han'ın saltanatının ilk devirlerinde Kâğıthane'de icrâ olunan bir eğitim merasiminde bâzı san'atların icrasından sonra birkaç kere humbara atılarak hiç birinde hedefe isabet etmemesi Hakan'ın hiddetlerini mucib olmuş ve bunun üzerine bâzı yakınlarının ihtarı ile Gelenbevî İsmail Efendi Padişah'ın huzuruna çıkarılarak hedefe isabet kaziyyesinin neticeye ulaştırılması hususu şifahen irade buyurulmuştu. Hoca Efendi derhal riyaziye kaidelerine uygun olarak humbara (Kumbara)'nın vaziyet ve istikametini düzeltikten sonra üç def'a atılıp her def'asında hedefe isabet etmesi ile Sultan Selîm Han Hazretleri gayet memnun olmuşlar ve Gelenbevî'ye günde dört kıyye (okka, dört yüz dirhem) pirinç tahsis ve tayin buyurmuşlardır. Sultan Üçüncü Selîm Hazretlerinin kemal ve fazilet sahiblerine fazla itibar etmesinden dolayı bu vak'a üzerine nazarları büsbütün İsmail Efendi'ye çevrilmiş ve 1204 (1789) senesinde kendileri Yenişehir Fenâr Mevleviyeti ile taltif buyurulmuştur. Bir hususdan dolayı zamanın Şeyhü'l-İslâmı Mustafa Efendi tarafından pek şiddetli bir tekdîrnâme almakla duyduğu şiddetli infial ve teessürden kendisine nüzul hastalığı gelmiş ve 1205 (1790) senesinde orada vefat etmiştir. Merhum İsmail Efendi, eski riyaziye ile hesablara ait müşkülleri halleden meşhurların sonuncusudur. Vâkıa hayatında kendisinin şöhretini, gerek muallimleri gerek muasırlarının şöhreti bastırıp, vefatı da muallimlerinden önce olmakla arkaya kalarak teferrut edemmemişse de eserleri ile kıymetini ilân ve fazilet ve kemal derecesini beyân ettiğinden haleflerinin nazarında şöhretçe hepsine galib gelmiştir. Şurası teessüfe şâyândır ki Gelenbevî'nin hemen her ilimde derin bilgisi olduğu halde bîçârenin ömrünün ilk seneleri darlık içinde geçmiştir. Ancak Birinci Abdülhamid Han'ın devrinde Sadr-ı A'zam Halîl Paşa'nın himmeti ve Kaptân-ı Deryâ Cezayirli Hasan Paşa'nın delâleti ile açılmış olan Mühendishane-i Bahrî-i Hümâyûn'a ayda altmış kuruş maaşla riyaziye hocası tayin olunmakla bir miktar maddî durumu düzelmişti.",261
riyaziye_0092,,Lögaritma Risalesi,Gelenbevî İsmail Efendi,"İslâmın meşhur riyaziyecilerinden, Mühendishane-i Bahrî-i Hümâyûn riyaziye hocası",,,,,,,,,,,,,,,,,Bu zâtın lögaritmayı eski riyaziyeye tatbik ederek icad etmiş olmasına dâir bizde bir itikad varsa da doğru değildir. Bu itikad Târih-i Cevdet'de Gelenbevî'nin hal tercemesi bahsinde aynen mevcut fıkralardan doğmuş olması ile bu maddeyi tavzîh için mezkûr fıkralar aşağıya aynen derç ve naklolunmuştur.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Cevdet Tarihi'nde anlatılan meşhur kıssaya göre: O asırda bir Fransalı mühendis lögaritma cedvelini İstanbul'a getirerek Bâb-ı Âlî'ye bittakdîm hangi fenden olduğunu istifsar ile bu fenni Dersaâdette bilir kimse olmamak sûretini iş'âr ettiğine mebnî İsmail Efendi'nin hânesine gönderildikte mühendis merkum, Hoca Efendi'nin ve dairesinin perişanlığına nazaran müşarün'ileyh'i hiç yerine koyarak «Falan vakte kadar cevabını isterim» diye avdet ve eyyâm-ı mev'ûdenin inkızasında tekrar Hoca Efendi'nin hânesine azîmet eylediğinde İsmail Efendi cevab yerine derhal te'lîf eylemiş olduğu (Lögaritma Risalesi)'ni mühendisi merkuma bi'l-atâ hüsn-i mukabele eylemiştir. Lögaritma cedveli Avrupa'da ulûm-i riyaziyyenin ziyade ilerledikten sonra yakın vakitlerde bulunmuş bir şey olup devr-i Hamîd Hân-ı evvelde ise kütüb-i hikmet-i Efrencîye henüz Dersaadetde şâyi ve münteşir olmamış idiğinden hikmetçe Avrupa'da husûle gelen terakkiyata İsmail Efendi vâkıf değil iken riyaziyat-ı kadîmeye tatbikan böyle bir fenn-i nev-zuhurun esas-ı vaz'ına ve keyfiyet-i isti'mâline dair derhal bir kitab te'lîfine iktidarından salifü'z-zikr Fransalı mütehayyir olarak Bâb-ı Âlî'ye geldiğinde İsmail Efendi'nin zekâ ve meharetini sena eylemiş ve ba'dehû İsmail Efendinin tasvîrini almak istediğinden Hâce-i müşârün'ileyh Bâb-ı Âlî'de Reîs Râşid Efendi'nin odasına celb ile bir takrib resmi alınmış ve resmine ol vakit rical-i devletin tarz-ı muhteşemâne ile giydiği samur kürk giydirilmiştir. Dipnot: Cevdet Paşa'nın yukarıdaki ifadesi günümüz Türkçesine göre şöyledir: O devirde Fransalı bir mühendis (Logaritma cedveli)ni İstanbul'a getirerek Bâb-ı Âli'ye takdim edip hangi ilme âit olduğunu sormak sûretiyle bu ilmi İstanbul'da bilen kimse olmadığını beyân etmiştir. Bunun üzerine mühendis merkum, İsmail Efendi'nin evine gönderilmiştir. Sözü geçen Hoca Efendi'nin ve dairesinin perişanlığına bakarak kendisini hiç yerine koyup «falan vakte kadar cevabını isterim» diye dönmüştür. Verilen gün gelince tekrar Hoca Efendinin hânesine gitmiş, İsmail Efendi cevab yerine derhal yazmış olduğu (Logaritma Risalesi)ni mühendis merkuma vermek sûretiyle iyi bir mukabelede bulunmuştur.",263
